Date,Time,predict_Count
19/10/2023,11:45:00,17.46433015902116
19/10/2023,12:00:00,18.376877370328735
19/10/2023,12:15:00,18.143635896804916
19/10/2023,12:30:00,18.5069348535416
19/10/2023,12:45:00,18.051270747434433
19/10/2023,13:00:00,18.60851922009255
19/10/2023,13:15:00,17.948391220808226
19/10/2023,13:30:00,19.18958497119331
19/10/2023,13:45:00,18.313220023518102
19/10/2023,14:00:00,18.417439907377855
19/10/2023,14:15:00,18.003798589473636
19/10/2023,14:30:00,19.295111851009896
19/10/2023,14:45:00,18.751622635812517
19/10/2023,15:00:00,19.12304781373974
19/10/2023,15:15:00,18.444178124213856
19/10/2023,15:30:00,19.59348622779444
19/10/2023,15:45:00,18.598190381487935
19/10/2023,16:00:00,20.25999106302947
19/10/2023,16:15:00,20.03753189376348
19/10/2023,16:30:00,20.822677201801497
19/10/2023,16:45:00,20.04809085448237
19/10/2023,17:00:00,21.735414430652945
19/10/2023,17:15:00,21.780324599226837
19/10/2023,17:30:00,24.257995292687724
19/10/2023,17:45:00,21.236348934482624
19/10/2023,18:00:00,20.58079141732721
19/10/2023,18:15:00,15.097063747981789
19/10/2023,18:30:00,21.477784419241143
19/10/2023,18:45:00,21.09703342621817
19/10/2023,19:00:00,21.69471659911107
19/10/2023,19:15:00,20.045923459051775
19/10/2023,19:30:00,21.71182218909691
19/10/2023,19:45:00,19.441631947183303
19/10/2023,20:00:00,19.42729980428453
19/10/2023,20:15:00,18.422151084186
19/10/2023,20:30:00,18.74673894451489
19/10/2023,20:45:00,18.53440040254968
19/10/2023,21:00:00,18.06895440979405
19/10/2023,21:15:00,17.623263822575748
19/10/2023,21:30:00,17.668554890469853
19/10/2023,21:45:00,17.02501473754959
19/10/2023,06:00:00,14.00195607687666
19/10/2023,06:15:00,14.060080568534357
19/10/2023,06:30:00,15.170174520334001
19/10/2023,06:45:00,15.229359609003751
19/10/2023,07:00:00,17.174905175168366
19/10/2023,07:15:00,16.664195511138544
19/10/2023,07:30:00,17.943987791507535
19/10/2023,07:45:00,17.476396346523057
19/10/2023,08:00:00,17.235762509621466
19/10/2023,08:15:00,16.971222155818733
19/10/2023,08:30:00,16.481262793067078
19/10/2023,08:45:00,15.721301211532685
19/10/2023,09:00:00,17.70651551853013
19/10/2023,09:15:00,16.63259613781768
19/10/2023,09:30:00,16.7637912941212
19/10/2023,09:45:00,15.687905212719887
19/10/2023,10:00:00,15.881269851226667
19/10/2023,10:15:00,14.969369614298321
19/10/2023,10:30:00,15.66143144017109
19/10/2023,10:45:00,14.725598078848842
19/10/2023,11:00:00,15.227022995464127
19/10/2023,11:15:00,14.695843595259563
19/10/2023,11:30:00,15.375340018350844
19/10/2023,11:45:00,15.16936015776941
19/10/2023,12:00:00,15.347256980236654
19/10/2023,12:15:00,14.955396878299542
19/10/2023,12:30:00,16.286780866355958
19/10/2023,12:45:00,15.075330013792708
19/10/2023,13:00:00,16.37617883152717
19/10/2023,13:15:00,15.387052290760794
19/10/2023,13:30:00,16.451120535384266
19/10/2023,13:45:00,15.495628234510802
19/10/2023,14:00:00,15.997222715969812
19/10/2023,14:15:00,15.434552708400432
19/10/2023,14:30:00,15.904532982490581
19/10/2023,14:45:00,15.057109913282131
19/10/2023,15:00:00,16.394078613998587
19/10/2023,15:15:00,15.81208754400023
19/10/2023,15:30:00,16.363295146225905
19/10/2023,15:45:00,15.944121364020104
19/10/2023,16:00:00,16.69986152840319
19/10/2023,16:15:00,16.089664663957223
19/10/2023,16:30:00,17.3898411352813
19/10/2023,16:45:00,18.111091855551074
19/10/2023,17:00:00,18.633645449965478
19/10/2023,17:15:00,17.953038760934845
19/10/2023,17:30:00,19.995327790829037
19/10/2023,17:45:00,18.44570175265658
19/10/2023,18:00:00,17.64379379899623
19/10/2023,18:15:00,13.285969337149972
19/10/2023,18:30:00,18.901237352336274
19/10/2023,18:45:00,18.086365096209963
19/10/2023,19:00:00,18.11811571957
19/10/2023,19:15:00,17.87360895000016
19/10/2023,19:30:00,18.371336362692592
19/10/2023,19:45:00,16.025306249843556
19/10/2023,20:00:00,16.874377942971314
19/10/2023,20:15:00,15.793203889607504
19/10/2023,20:30:00,16.283248898964196
19/10/2023,20:45:00,15.078798382278045
19/10/2023,21:00:00,15.490410417427604
19/10/2023,21:15:00,14.717884505899564
19/10/2023,21:30:00,15.147150218491543
19/10/2023,21:45:00,14.595446956490632
20/10/2023,06:00:00,11.933787307871588
20/10/2023,06:15:00,11.827472975090616
20/10/2023,06:30:00,12.761294524030038
20/10/2023,06:45:00,12.811081581320193
20/10/2023,07:00:00,14.074327368670746
20/10/2023,07:15:00,14.202798794315033
20/10/2023,07:30:00,15.094652525987247
20/10/2023,07:45:00,14.510106942904331
20/10/2023,08:00:00,14.498886709358167
20/10/2023,08:15:00,14.276352857566108
20/10/2023,08:30:00,13.864194399896473
20/10/2023,08:45:00,13.399175360309021
20/10/2023,09:00:00,14.894888600220048
20/10/2023,09:15:00,13.809525940734742
20/10/2023,09:30:00,14.101860051570542
20/10/2023,09:45:00,13.370712140986125
20/10/2023,10:00:00,13.185723152603329
20/10/2023,10:15:00,12.926427699437985
20/10/2023,10:30:00,13.702250108392738
20/10/2023,10:45:00,12.715924838638902
20/10/2023,11:00:00,12.977904855738778
20/10/2023,11:15:00,12.362282856193454
20/10/2023,11:30:00,12.93388168463606
20/10/2023,11:45:00,12.430842479549506
20/10/2023,12:00:00,12.91025796692441
20/10/2023,12:15:00,12.746399465227062
20/10/2023,12:30:00,13.52240630394547
20/10/2023,12:45:00,12.848617792600994
20/10/2023,13:00:00,13.419794727952542
20/10/2023,13:15:00,13.114296911435394
20/10/2023,13:30:00,13.305872502304169
20/10/2023,13:45:00,12.865536943202384
20/10/2023,14:00:00,13.457015301396806
20/10/2023,14:15:00,12.648159939835118
20/10/2023,14:30:00,13.55534275368253
20/10/2023,14:45:00,12.66618350543901
20/10/2023,15:00:00,13.79085424250822
20/10/2023,15:15:00,13.128283240134635
20/10/2023,15:30:00,13.585933724676755
20/10/2023,15:45:00,13.237906803859184
20/10/2023,16:00:00,14.420751053627345
20/10/2023,16:15:00,13.713129429947005
20/10/2023,16:30:00,15.618053488640816
20/10/2023,16:45:00,14.08433105689683
20/10/2023,17:00:00,16.090622176626024
20/10/2023,17:15:00,15.502901158026487
20/10/2023,17:30:00,16.385580374492466
20/10/2023,17:45:00,14.919114792726429
20/10/2023,18:00:00,14.64909182795695
20/10/2023,18:15:00,11.030926061627559
20/10/2023,18:30:00,15.489005584400287
20/10/2023,18:45:00,15.214421663541325
20/10/2023,19:00:00,15.042906528449166
20/10/2023,19:15:00,14.646894469357065
20/10/2023,19:30:00,14.85896713316023
20/10/2023,19:45:00,14.020605660330807
20/10/2023,20:00:00,14.381936082246234
20/10/2023,20:15:00,13.28539273184978
20/10/2023,20:30:00,13.69762323625496
20/10/2023,20:45:00,12.684428051028192
20/10/2023,21:00:00,13.030679994480677
20/10/2023,21:15:00,12.380823879032569
20/10/2023,21:30:00,12.909829743458282
20/10/2023,21:45:00,11.96053756702645
20/10/2023,06:00:00,10.097707083463357
20/10/2023,06:15:00,10.007749808082048
20/10/2023,06:30:00,10.797897665267048
20/10/2023,06:45:00,10.98286636210839
20/10/2023,07:00:00,11.908913029802923
20/10/2023,07:15:00,12.17597750320481
20/10/2023,07:30:00,12.60614122167157
20/10/2023,07:45:00,12.439431006839076
20/10/2023,08:00:00,12.429811965323582
20/10/2023,08:15:00,12.079855762200479
20/10/2023,08:30:00,11.731110198855736
20/10/2023,08:45:00,10.90099810939088
20/10/2023,09:00:00,12.603226305753923
20/10/2023,09:15:00,11.68485278927753
20/10/2023,09:30:00,11.932209654752878
20/10/2023,09:45:00,11.313552957989232
20/10/2023,10:00:00,11.157025564784938
20/10/2023,10:15:00,10.654967811483855
20/10/2023,10:30:00,11.147566809853684
20/10/2023,10:45:00,11.044937988463376
20/10/2023,11:00:00,10.981181280469738
20/10/2023,11:15:00,10.737767742036747
20/10/2023,11:30:00,11.382289850592448
20/10/2023,11:45:00,10.656889572882045
20/10/2023,12:00:00,11.511213380405986
20/10/2023,12:15:00,10.785294294945192
20/10/2023,12:30:00,11.900213082343262
20/10/2023,12:45:00,10.73038879947431
20/10/2023,13:00:00,11.504712632455272
20/10/2023,13:15:00,11.096588652111718
20/10/2023,13:30:00,11.112260289054403
20/10/2023,13:45:00,10.744518651186016
20/10/2023,14:00:00,11.092319410200448
20/10/2023,14:15:00,11.277518103042986
20/10/2023,14:30:00,11.173368549487034
20/10/2023,14:45:00,11.001733113660492
20/10/2023,15:00:00,11.367495449123917
20/10/2023,15:15:00,11.108423105561783
20/10/2023,15:30:00,11.647142636274571
20/10/2023,15:45:00,11.649843096650761
20/10/2023,16:00:00,11.886705427556125
20/10/2023,16:15:00,11.452376653742565
20/10/2023,16:30:00,12.377822334365908
20/10/2023,16:45:00,12.558055813569602
20/10/2023,17:00:00,13.090644551597082
20/10/2023,17:15:00,13.822899875632736
20/10/2023,17:30:00,14.047263564462572
20/10/2023,17:45:00,12.790071077869406
20/10/2023,18:00:00,13.233731312486173
20/10/2023,18:15:00,9.456749300683903
20/10/2023,18:30:00,13.278635167186925
20/10/2023,18:45:00,13.043235955275346
20/10/2023,19:00:00,13.412753436384875
20/10/2023,19:15:00,12.889803875297527
20/10/2023,19:30:00,13.2487469824737
20/10/2023,19:45:00,11.709162212459614
20/10/2023,20:00:00,11.854711107061268
20/10/2023,20:15:00,11.095156822903663
20/10/2023,20:30:00,11.59016694458019
20/10/2023,20:45:00,10.87428702096092
20/10/2023,21:00:00,11.467475910474818
20/10/2023,21:15:00,10.475964566584565
20/10/2023,21:30:00,10.641286484298016
20/10/2023,21:45:00,10.120341664957389
21/10/2023,06:00:00,13.820532321264865
21/10/2023,06:15:00,13.87790369217917
21/10/2023,06:30:00,14.973614124082617
21/10/2023,06:45:00,15.230113118367921
21/10/2023,07:00:00,16.299494140512603
21/10/2023,07:15:00,16.44827704108473
21/10/2023,07:30:00,17.481133837207306
21/10/2023,07:45:00,17.249954166420626
21/10/2023,08:00:00,17.693870447481807
21/10/2023,08:15:00,16.972061848041143
21/10/2023,08:30:00,16.05613891624172
21/10/2023,08:45:00,15.315780068905353
21/10/2023,09:00:00,17.477091677565845
21/10/2023,09:15:00,16.203568711912318
21/10/2023,09:30:00,16.764620723200522
21/10/2023,09:45:00,15.283245499017275
21/10/2023,10:00:00,15.675495771914129
21/10/2023,10:15:00,14.970110260029312
21/10/2023,10:30:00,15.458505813599187
21/10/2023,10:45:00,14.920379073304767
21/10/2023,11:00:00,15.02972601185293
21/10/2023,11:15:00,14.696570707629867
21/10/2023,11:30:00,15.37610075044849
21/10/2023,11:45:00,14.585874354324291
21/10/2023,12:00:00,15.348016322858134
21/10/2023,12:15:00,15.153217507440724
21/10/2023,12:30:00,15.866673529324554
21/10/2023,12:45:00,15.679947240690968
21/10/2023,13:00:00,15.541479163121318
21/10/2023,13:15:00,15.387813602351422
21/10/2023,13:30:00,15.409545707206174
21/10/2023,13:45:00,15.700594705894577
21/10/2023,14:00:00,15.789946231987516
21/10/2023,14:15:00,15.234566756211185
21/10/2023,14:30:00,15.905319897688775
21/10/2023,14:45:00,15.256275938786642
21/10/2023,15:00:00,15.971203598602658
21/10/2023,15:15:00,15.812869885236985
21/10/2023,15:30:00,16.364104759790628
21/10/2023,15:45:00,15.330834556432041
21/10/2023,16:00:00,16.483480932717473
21/10/2023,16:15:00,16.09046073899268
21/10/2023,16:30:00,17.16452045358988
21/10/2023,16:45:00,16.743781844762566
21/10/2023,17:00:00,18.153002207239528
21/10/2023,17:15:00,17.720420711087378
21/10/2023,17:30:00,18.976158810789585
21/10/2023,17:45:00,17.73619225487163
21/10/2023,18:00:00,17.188683161182027
21/10/2023,18:15:00,12.77492771030431
21/10/2023,18:30:00,17.93783455167304
21/10/2023,18:45:00,18.325600213226558
21/10/2023,19:00:00,17.65077024415449
21/10/2023,19:15:00,16.741971677573844
21/10/2023,19:30:00,17.20818632229162
21/10/2023,19:45:00,16.66802360436322
21/10/2023,20:00:00,16.014284888391526
21/10/2023,20:15:00,15.385828062321533
21/10/2023,20:30:00,15.863232666825008
21/10/2023,20:45:00,14.883421949327818
21/10/2023,21:00:00,15.695307870792892
21/10/2023,21:15:00,14.33824587029406
21/10/2023,21:30:00,14.756438942020063
21/10/2023,21:45:00,14.218966520977395
21/10/2023,06:00:00,11.694165776326411
21/10/2023,06:15:00,11.742710239498406
21/10/2023,06:30:00,12.836793040360227
21/10/2023,06:45:00,12.719269718971011
21/10/2023,07:00:00,13.791725392236607
21/10/2023,07:15:00,14.101013055179775
21/10/2023,07:30:00,14.98647523032898
21/10/2023,07:45:00,14.983155098008957
21/10/2023,08:00:00,14.394979027377836
21/10/2023,08:15:00,14.174039986081597
21/10/2023,08:30:00,13.585811736452158
21/10/2023,08:45:00,12.790813576946244
21/10/2023,09:00:00,14.595810367425889
21/10/2023,09:15:00,13.89122601573775
21/10/2023,09:30:00,14.185289636976993
21/10/2023,09:45:00,12.931832313782067
21/10/2023,10:00:00,13.438512129511127
21/10/2023,10:15:00,12.502131050517926
21/10/2023,10:30:00,12.910009490232836
21/10/2023,10:45:00,12.298537728881707
21/10/2023,11:00:00,13.054684884585978
21/10/2023,11:15:00,12.273687353564743
21/10/2023,11:30:00,13.181842504127415
21/10/2023,11:45:00,12.504385971722108
21/10/2023,12:00:00,12.986637782475832
21/10/2023,12:15:00,12.82180985924033
21/10/2023,12:30:00,13.078547272393472
21/10/2023,12:45:00,12.92463293184947
21/10/2023,13:00:00,13.323620463625511
21/10/2023,13:15:00,12.683833649516048
21/10/2023,13:30:00,13.920711941163505
21/10/2023,13:45:00,13.112187497260132
21/10/2023,14:00:00,13.360574292209554
21/10/2023,14:15:00,13.232607713452722
21/10/2023,14:30:00,13.110402617158947
21/10/2023,14:45:00,12.909012171914856
21/10/2023,15:00:00,13.513944194620365
21/10/2023,15:15:00,13.556282164668662
21/10/2023,15:30:00,14.028852643821935
21/10/2023,15:45:00,13.316225059199713
21/10/2023,16:00:00,13.947404782775548
21/10/2023,16:15:00,13.614852953944034
21/10/2023,16:30:00,14.908948143161874
21/10/2023,16:45:00,14.167656937064903
21/10/2023,17:00:00,15.767534507136993
21/10/2023,17:15:00,15.191614487412751
21/10/2023,17:30:00,16.482520932141515
21/10/2023,17:45:00,15.205135340949353
21/10/2023,18:00:00,15.126671069132856
21/10/2023,18:15:00,11.09618735230874
21/10/2023,18:30:00,15.378002119188256
21/10/2023,18:45:00,15.506103662477514
21/10/2023,19:00:00,15.331300339470104
21/10/2023,19:15:00,14.73354859360747
21/10/2023,19:30:00,14.946875924124978
21/10/2023,19:45:00,13.739082375656258
21/10/2023,20:00:00,13.909863872772243
21/10/2023,20:15:00,13.018631973386691
21/10/2023,20:30:00,13.248012889727038
21/10/2023,20:45:00,12.593523863524062
21/10/2023,21:00:00,13.107772252206116
21/10/2023,21:15:00,12.454071450589842
21/10/2023,21:30:00,12.486077905313861
21/10/2023,21:45:00,12.513211599104626
22/10/2023,06:00:00,10.897438445741502
22/10/2023,06:15:00,11.086869872258355
22/10/2023,06:30:00,11.806639168044873
22/10/2023,06:45:00,11.852701722243957
22/10/2023,07:00:00,12.852090640507564
22/10/2023,07:15:00,13.14030643404228
22/10/2023,07:30:00,13.783809156151293
22/10/2023,07:45:00,13.424625271520835
22/10/2023,08:00:00,13.591007189601179
22/10/2023,08:15:00,13.208358016310335
22/10/2023,08:30:00,13.340818620807253
22/10/2023,08:45:00,11.9193712738279
22/10/2023,09:00:00,13.601393043934186
22/10/2023,09:15:00,12.77645379604646
22/10/2023,09:30:00,13.218841224819052
22/10/2023,09:45:00,12.533475740653914
22/10/2023,10:00:00,12.199316859224
22/10/2023,10:15:00,11.650356782133052
22/10/2023,10:30:00,12.030446330644185
22/10/2023,10:45:00,11.91968937813846
22/10/2023,11:00:00,12.007045170879445
22/10/2023,11:15:00,11.588191462311672
22/10/2023,11:30:00,12.445625374309452
22/10/2023,11:45:00,11.961575987764151
22/10/2023,12:00:00,12.101853912329993
22/10/2023,12:15:00,11.792858388646481
22/10/2023,12:30:00,12.348099269236469
22/10/2023,12:45:00,12.044073472411307
22/10/2023,13:00:00,12.745247864884746
22/10/2023,13:15:00,12.293116511824445
22/10/2023,13:30:00,12.637051947388073
22/10/2023,13:45:00,11.748273477061526
22/10/2023,14:00:00,12.450314005626083
22/10/2023,14:15:00,11.701968030606505
22/10/2023,14:30:00,12.378175465868036
22/10/2023,14:45:00,12.348637539702096
22/10/2023,15:00:00,12.593234766535307
22/10/2023,15:15:00,11.98820247225797
22/10/2023,15:30:00,12.569588214282073
22/10/2023,15:45:00,12.408986300334012
22/10/2023,16:00:00,12.997163543365067
22/10/2023,16:15:00,12.854451821742089
22/10/2023,16:30:00,13.893196640820712
22/10/2023,16:45:00,13.55264508025552
22/10/2023,17:00:00,14.502188351105389
22/10/2023,17:15:00,14.15660483479317
22/10/2023,17:30:00,15.159797046948457
22/10/2023,17:45:00,13.98492177192866
22/10/2023,18:00:00,13.553212883423262
22/10/2023,18:15:00,10.205717253353503
22/10/2023,18:30:00,14.143915974638949
22/10/2023,18:45:00,14.076251150983518
22/10/2023,19:00:00,14.100962017221079
22/10/2023,19:15:00,13.910667357223193
22/10/2023,19:30:00,13.747387698067051
22/10/2023,19:45:00,12.636519697669454
22/10/2023,20:00:00,12.962180307811302
22/10/2023,20:15:00,12.131668328573195
22/10/2023,20:30:00,12.345421448227698
22/10/2023,20:45:00,11.582892365975116
22/10/2023,21:00:00,12.703995965208621
22/10/2023,21:15:00,11.454631022549941
22/10/2023,21:30:00,11.635397342950482
22/10/2023,21:45:00,11.359340360959115
22/10/2023,06:00:00,9.342311137366703
22/10/2023,06:15:00,9.259083445303995
22/10/2023,06:30:00,9.990121399299984
22/10/2023,06:45:00,10.029096970744241
22/10/2023,07:00:00,10.874724289108526
22/10/2023,07:15:00,10.97398951836703
22/10/2023,07:30:00,11.66309267648576
22/10/2023,07:45:00,11.508853829600115
22/10/2023,08:00:00,11.350387541674158
22/10/2023,08:15:00,11.323449158854732
22/10/2023,08:30:00,10.712362135691611
22/10/2023,08:45:00,9.954338285874684
22/10/2023,09:00:00,11.508742307993984
22/10/2023,09:15:00,10.953180161480981
22/10/2023,09:30:00,11.03957702769472
22/10/2023,09:45:00,10.46720121003542
22/10/2023,10:00:00,10.596216942264293
22/10/2023,10:15:00,9.857883936495417
22/10/2023,10:30:00,10.313632263386644
22/10/2023,10:45:00,9.825135729686027
22/10/2023,11:00:00,10.027558224245793
22/10/2023,11:15:00,9.93448971511265
22/10/2023,11:30:00,10.125230473318137
22/10/2023,11:45:00,9.859661933496639
22/10/2023,12:00:00,10.374849571380382
22/10/2023,12:15:00,10.109949490808418
22/10/2023,12:30:00,10.312385988297772
22/10/2023,12:45:00,10.191025101972544
22/10/2023,13:00:00,10.644060485217226
22/10/2023,13:15:00,10.401751470584001
22/10/2023,13:30:00,10.553701796057387
22/10/2023,13:45:00,10.475149543277226
22/10/2023,14:00:00,10.39774955659754
22/10/2023,14:15:00,10.164224221292603
22/10/2023,14:30:00,10.611738445767351
22/10/2023,14:45:00,10.448730276391235
22/10/2023,15:00:00,10.655694845665908
22/10/2023,15:15:00,10.550057488844951
22/10/2023,15:30:00,10.635686448329258
22/10/2023,15:45:00,10.499794041145043
22/10/2023,16:00:00,11.142393355092166
22/10/2023,16:15:00,11.612485168096454
22/10/2023,16:30:00,11.302912772050577
22/10/2023,16:45:00,11.926824313610133
22/10/2023,17:00:00,12.270945196256745
22/10/2023,17:15:00,12.136375688093038
22/10/2023,17:30:00,13.167663416226862
22/10/2023,17:45:00,12.307243643263005
22/10/2023,18:00:00,11.171612944645315
22/10/2023,18:15:00,8.412346500983785
22/10/2023,18:30:00,12.285278250405671
22/10/2023,18:45:00,12.067488938337938
22/10/2023,19:00:00,11.776270983680002
22/10/2023,19:15:00,11.169937206649621
22/10/2023,19:30:00,12.257625960770593
22/10/2023,19:45:00,10.833215465899173
22/10/2023,20:00:00,10.967876042585466
22/10/2023,20:15:00,10.131635951286766
22/10/2023,20:30:00,10.723122074675292
22/10/2023,20:45:00,10.193369742538595
22/10/2023,21:00:00,10.201008590089433
22/10/2023,21:15:00,9.819989120306793
22/10/2023,21:30:00,9.84522609107707
22/10/2023,21:45:00,9.363252456126848
19/10/2023,06:00:00,11.149658740544005
19/10/2023,06:15:00,11.195942862768982
19/10/2023,06:30:00,12.079902836972012
19/10/2023,06:45:00,12.28683236668149
19/10/2023,07:00:00,13.149551195693721
19/10/2023,07:15:00,13.26958120099641
19/10/2023,07:30:00,14.28867075580952
19/10/2023,07:45:00,13.916330990354561
19/10/2023,08:00:00,14.08880700335196
19/10/2023,08:15:00,13.5140643498967
19/10/2023,08:30:00,13.47206603325072
19/10/2023,08:45:00,12.683723907734612
19/10/2023,09:00:00,14.473608562613364
19/10/2023,09:15:00,13.07216374283938
19/10/2023,09:30:00,13.348888619628285
19/10/2023,09:45:00,12.329696700597296
19/10/2023,10:00:00,12.646143027122365
19/10/2023,10:15:00,12.236218695863316
19/10/2023,10:30:00,12.471087252923711
19/10/2023,10:45:00,12.036955674343892
19/10/2023,11:00:00,12.125170876247465
19/10/2023,11:15:00,12.012633850662471
19/10/2023,11:30:00,12.24327467413977
19/10/2023,11:45:00,11.767095340672421
19/10/2023,12:00:00,12.220912349215176
